AÑO,LOCAL_EQUIPO,LOCAL_VICTORIAS, LOCAL_DERROTAS, LOCAL_EMPATES, LOCAL_GOL,LOCAL_GOL_HT  ,LOCAL_AMARILLA ,LOCAL_ROJA,LOCAL_TIRO_ARCO,VISITA_EQUIPO,VISITA_VICTORIAS, VISITA_DERROTAS, VISITA_EMPATES, VISITA_GOL,VISITA_GOL_HT  ,VISITA_AMARILLA ,VISITA_ROJA,VISITA_TIRO_ARCO
2004,LIVERPOOL, 4 , 4 , 1 , 15 , 5 , 10 , 0 , 70 ,CRYSTAL PALACE,  ,  ,  ,  ,  ,  ,  ,  ,1
2004,MAN CITY, 2 , 3 , 4 , 15 , 3 , 12 , 1 , 87 ,BLACKBURN, 3 , 5 , 2 , 14 , 8 , 12 , 1 , 72 ,0
2004,SOUTHAMPTON, 5 , 4 , 1 , 11 , 4 , 13 , 1 , 75 ,PORTSMOUTH, 0 , 6 , 4 , 18 , 8 , 10 , 0 , 59 ,1
2004,TOTTENHAM, 4 , 5 , 1 , 14 , 3 , 15 , 0 , 69 ,ARSENAL, 6 , 0 , 4 , 6 , 3 , 18 , 0 , 52 ,-1
2004,NEWCASTLE, 4 , 3 , 3 , 14 , 6 , 14 , 0 , 90 ,MAN UNITED, 7 , 2 , 0 , 6 , 2 , 19 , 1 , 37 ,-1
2004,WEST BROM,  ,  ,  ,  ,  ,  ,  ,  ,MIDDLESBROUGH, 3 , 2 , 3 , 7 , 3 , 17 , 1 , 63 ,-1
2004,ARSENAL, 7 , 0 , 2 , 16 , 7 , 13 , 1 , 68 ,WEST BROM,  ,  ,  ,  ,  ,  ,  ,  ,0
2004,CHELSEA, 7 , 1 , 1 , 20 , 12 , 7 , 1 , 52 ,BOLTON, 3 , 5 , 2 , 21 , 4 , 11 , 1 , 74 ,0
2004,CRYSTAL PALACE,  ,  ,  ,  ,  ,  ,  ,  ,NEWCASTLE, 2 , 2 , 5 , 16 , 8 , 16 , 1 , 55 ,-1
2004,EVERTON, 5 , 2 , 3 , 15 , 9 , 16 , 1 , 70 ,FULHAM, 3 , 4 , 2 , 15 , 8 , 13 , 1 , 72 ,1
2004,MAN UNITED, 8 , 1 , 1 , 24 , 12 , 10 , 0 , 73 ,CHARLTON, 5 , 2 , 3 , 8 , 5 , 20 , 0 , 82 ,1
2004,MIDDLESBROUGH, 2 , 5 , 3 , 6 , 1 , 18 , 0 , 62 ,LIVERPOOL, 3 , 2 , 4 , 9 , 6 , 14 , 2 , 53 ,1
2004,NORWICH,  ,  ,  ,  ,  ,  ,  ,  ,SOUTHAMPTON, 2 , 3 , 4 , 8 , 5 , 12 , 0 , 74 ,1
2004,PORTSMOUTH, 5 , 4 , 0 , 18 , 6 , 19 , 0 , 62 ,MAN CITY, 3 , 5 , 2 , 14 , 4 , 14 , 1 , 59 ,-1
2004,BLACKBURN, 3 , 5 , 1 , 13 , 7 , 16 , 1 , 73 ,BIRMINGHAM, 4 , 3 , 2 , 8 , 2 , 16 , 3 , 60 ,0
2004,ASTON VILLA, 5 , 1 , 3 , 13 , 8 , 9 , 0 , 69 ,TOTTENHAM, 1 , 6 , 2 , 15 , 5 , 15 , 0 , 80 ,1
2004,BIRMINGHAM, 3 , 3 , 3 , 8 , 3 , 14 , 2 , 43 ,NORWICH,  ,  ,  ,  ,  ,  ,  ,  ,0
2004,BOLTON, 2 , 1 , 6 , 10 , 5 , 17 , 0 , 86 ,PORTSMOUTH, 0 , 6 , 4 , 18 , 8 , 10 , 0 , 59 ,-1
2004,CHARLTON, 3 , 3 , 3 , 13 , 7 , 12 , 2 , 48 ,CHELSEA, 6 , 2 , 2 , 9 , 4 , 15 , 0 , 45 ,-1
2004,FULHAM, 5 , 3 , 2 , 16 , 8 , 12 , 1 , 56 ,BLACKBURN, 3 , 5 , 2 , 14 , 8 , 12 , 1 , 72 ,-1
2004,MAN CITY, 2 , 3 , 4 , 15 , 3 , 12 , 1 , 87 ,ASTON VILLA, 1 , 6 , 3 , 16 , 5 , 10 , 0 , 60 ,1
2004,SOUTHAMPTON, 5 , 4 , 1 , 11 , 4 , 13 , 1 , 75 ,CRYSTAL PALACE,  ,  ,  ,  ,  ,  ,  ,  ,0
2004,WEST BROM,  ,  ,  ,  ,  ,  ,  ,  ,MAN UNITED, 7 , 2 , 0 , 6 , 2 , 19 , 1 , 37 ,-1
2004,LIVERPOOL, 4 , 4 , 1 , 15 , 5 , 10 , 0 , 70 ,ARSENAL, 6 , 0 , 4 , 6 , 3 , 18 , 0 , 52 ,1
2004,NEWCASTLE, 4 , 3 , 3 , 14 , 6 , 14 , 0 , 90 ,EVERTON, 1 , 6 , 2 , 16 , 10 , 10 , 1 , 65 ,0
2004,TOTTENHAM, 4 , 5 , 1 , 14 , 3 , 15 , 0 , 69 ,MIDDLESBROUGH, 3 , 2 , 3 , 7 , 3 , 17 , 1 , 63 ,1
2004,ARSENAL, 7 , 0 , 2 , 16 , 7 , 13 , 1 , 68 ,BIRMINGHAM, 4 , 3 , 2 , 8 , 2 , 16 , 3 , 60 ,1
2004,ASTON VILLA, 5 , 1 , 3 , 13 , 8 , 9 , 0 , 69 ,LIVERPOOL, 3 , 2 , 4 , 9 , 6 , 14 , 2 , 53 ,0
2004,BLACKBURN, 3 , 5 , 1 , 13 , 7 , 16 , 1 , 73 ,TOTTENHAM, 1 , 6 , 2 , 15 , 5 , 15 , 0 , 80 ,-1
2004,CHELSEA, 7 , 1 , 1 , 20 , 12 , 7 , 1 , 52 ,NEWCASTLE, 2 , 2 , 5 , 16 , 8 , 16 , 1 , 55 ,1
2004,EVERTON, 5 , 2 , 3 , 15 , 9 , 16 , 1 , 70 ,BOLTON, 3 , 5 , 2 , 21 , 4 , 11 , 1 , 74 ,1
2004,MAN UNITED, 8 , 1 , 1 , 24 , 12 , 10 , 0 , 73 ,SOUTHAMPTON, 2 , 3 , 4 , 8 , 5 , 12 , 0 , 74 ,1
2004,NORWICH,  ,  ,  ,  ,  ,  ,  ,  ,FULHAM, 3 , 4 , 2 , 15 , 8 , 13 , 1 , 72 ,-1
2004,PORTSMOUTH, 5 , 4 , 0 , 18 , 6 , 19 , 0 , 62 ,WEST BROM,  ,  ,  ,  ,  ,  ,  ,  ,1
2004,CRYSTAL PALACE,  ,  ,  ,  ,  ,  ,  ,  ,CHARLTON, 5 , 2 , 3 , 8 , 5 , 20 , 0 , 82 ,-1
2004,MIDDLESBROUGH, 2 , 5 , 3 , 6 , 1 , 18 , 0 , 62 ,MAN CITY, 3 , 5 , 2 , 14 , 4 , 14 , 1 , 59 ,1
2004,CRYSTAL PALACE,  ,  ,  ,  ,  ,  ,  ,  ,BLACKBURN, 3 , 5 , 2 , 14 , 8 , 12 , 1 , 72 ,0
2004,EVERTON, 5 , 2 , 3 , 15 , 9 , 16 , 1 , 70 ,LIVERPOOL, 3 , 2 , 4 , 9 , 6 , 14 , 2 , 53 ,1
2004,MAN CITY, 2 , 3 , 4 , 15 , 3 , 12 , 1 , 87 ,TOTTENHAM, 1 , 6 , 2 , 15 , 5 , 15 , 0 , 80 ,-1
2004,NEWCASTLE, 4 , 3 , 3 , 14 , 6 , 14 , 0 , 90 ,PORTSMOUTH, 0 , 6 , 4 , 18 , 8 , 10 , 0 , 59 ,0
2004,NORWICH,  ,  ,  ,  ,  ,  ,  ,  ,BOLTON, 3 , 5 , 2 , 21 , 4 , 11 , 1 , 74 ,1
2004,SOUTHAMPTON, 5 , 4 , 1 , 11 , 4 , 13 , 1 , 75 ,MIDDLESBROUGH, 3 , 2 , 3 , 7 , 3 , 17 , 1 , 63 ,0
2004,WEST BROM,  ,  ,  ,  ,  ,  ,  ,  ,CHARLTON, 5 , 2 , 3 , 8 , 5 , 20 , 0 , 82 ,-1
2004,ARSENAL, 7 , 0 , 2 , 16 , 7 , 13 , 1 , 68 ,CHELSEA, 6 , 2 , 2 , 9 , 4 , 15 , 0 , 45 ,0
2004,ASTON VILLA, 5 , 1 , 3 , 13 , 8 , 9 , 0 , 69 ,BIRMINGHAM, 4 , 3 , 2 , 8 , 2 , 16 , 3 , 60 ,-1
2004,FULHAM, 5 , 3 , 2 , 16 , 8 , 12 , 1 , 56 ,MAN UNITED, 7 , 2 , 0 , 6 , 2 , 19 , 1 , 37 ,0
2004,LIVERPOOL, 4 , 4 , 1 , 15 , 5 , 10 , 0 , 70 ,PORTSMOUTH, 0 , 6 , 4 , 18 , 8 , 10 , 0 , 59 ,0
2004,BIRMINGHAM, 3 , 3 , 3 , 8 , 3 , 14 , 2 , 43 ,WEST BROM,  ,  ,  ,  ,  ,  ,  ,  ,1
2004,BLACKBURN, 3 , 5 , 1 , 13 , 7 , 16 , 1 , 73 ,EVERTON, 1 , 6 , 2 , 16 , 10 , 10 , 1 , 65 ,0
2004,BOLTON, 2 , 1 , 6 , 10 , 5 , 17 , 0 , 86 ,MAN CITY, 3 , 5 , 2 , 14 , 4 , 14 , 1 , 59 ,-1
2004,CHELSEA, 7 , 1 , 1 , 20 , 12 , 7 , 1 , 52 ,NORWICH,  ,  ,  ,  ,  ,  ,  ,  ,1
2004,MAN UNITED, 8 , 1 , 1 , 24 , 12 , 10 , 0 , 73 ,CRYSTAL PALACE,  ,  ,  ,  ,  ,  ,  ,  ,1
2004,MIDDLESBROUGH, 2 , 5 , 3 , 6 , 1 , 18 , 0 , 62 ,ASTON VILLA, 1 , 6 , 3 , 16 , 5 , 10 , 0 , 60 ,1
2004,TOTTENHAM, 4 , 5 , 1 , 14 , 3 , 15 , 0 , 69 ,SOUTHAMPTON, 2 , 3 , 4 , 8 , 5 , 12 , 0 , 74 ,1
2004,LIVERPOOL, 4 , 4 , 1 , 15 , 5 , 10 , 0 , 70 ,NEWCASTLE, 2 , 2 , 5 , 16 , 8 , 16 , 1 , 55 ,1
2004,PORTSMOUTH, 5 , 4 , 0 , 18 , 6 , 19 , 0 , 62 ,ARSENAL, 6 , 0 , 4 , 6 , 3 , 18 , 0 , 52 ,-1
2004,CHARLTON, 3 , 3 , 3 , 13 , 7 , 12 , 2 , 48 ,FULHAM, 3 , 4 , 2 , 15 , 8 , 13 , 1 , 72 ,1
2004,ARSENAL, 7 , 0 , 2 , 16 , 7 , 13 , 1 , 68 ,FULHAM, 3 , 4 , 2 , 15 , 8 , 13 , 1 , 72 ,1
2004,BIRMINGHAM, 3 , 3 , 3 , 8 , 3 , 14 , 2 , 43 ,MIDDLESBROUGH, 3 , 2 , 3 , 7 , 3 , 17 , 1 , 63 ,1
2004,BLACKBURN, 3 , 5 , 1 , 13 , 7 , 16 , 1 , 73 ,NEWCASTLE, 2 , 2 , 5 , 16 , 8 , 16 , 1 , 55 ,0
2004,CHELSEA, 7 , 1 , 1 , 20 , 12 , 7 , 1 , 52 ,ASTON VILLA, 1 , 6 , 3 , 16 , 5 , 10 , 0 , 60 ,1
2004,CRYSTAL PALACE,  ,  ,  ,  ,  ,  ,  ,  ,PORTSMOUTH, 0 , 6 , 4 , 18 , 8 , 10 , 0 , 59 ,-1
2004,EVERTON, 5 , 2 , 3 , 15 , 9 , 16 , 1 , 70 ,MAN CITY, 3 , 5 , 2 , 14 , 4 , 14 , 1 , 59 ,1
2004,MAN UNITED, 8 , 1 , 1 , 24 , 12 , 10 , 0 , 73 ,BOLTON, 3 , 5 , 2 , 21 , 4 , 11 , 1 , 74 ,1
2004,NORWICH,  ,  ,  ,  ,  ,  ,  ,  ,TOTTENHAM, 1 , 6 , 2 , 15 , 5 , 15 , 0 , 80 ,-1
2004,SOUTHAMPTON, 5 , 4 , 1 , 11 , 4 , 13 , 1 , 75 ,CHARLTON, 5 , 2 , 3 , 8 , 5 , 20 , 0 , 82 ,0
2004,WEST BROM,  ,  ,  ,  ,  ,  ,  ,  ,LIVERPOOL, 3 , 2 , 4 , 9 , 6 , 14 , 2 , 53 ,-1
2004,ASTON VILLA, 5 , 1 , 3 , 13 , 8 , 9 , 0 , 69 ,MAN UNITED, 7 , 2 , 0 , 6 , 2 , 19 , 1 , 37 ,-1
2004,BOLTON, 2 , 1 , 6 , 10 , 5 , 17 , 0 , 86 ,BLACKBURN, 3 , 5 , 2 , 14 , 8 , 12 , 1 , 72 ,-1
2004,CHARLTON, 3 , 3 , 3 , 13 , 7 , 12 , 2 , 48 ,EVERTON, 1 , 6 , 2 , 16 , 10 , 10 , 1 , 65 ,1
2004,FULHAM, 5 , 3 , 2 , 16 , 8 , 12 , 1 , 56 ,BIRMINGHAM, 4 , 3 , 2 , 8 , 2 , 16 , 3 , 60 ,-1
2004,LIVERPOOL, 4 , 4 , 1 , 15 , 5 , 10 , 0 , 70 ,SOUTHAMPTON, 2 , 3 , 4 , 8 , 5 , 12 , 0 , 74 ,1
2004,MAN CITY, 2 , 3 , 4 , 15 , 3 , 12 , 1 , 87 ,WEST BROM,  ,  ,  ,  ,  ,  ,  ,  ,0
2004,MIDDLESBROUGH, 2 , 5 , 3 , 6 , 1 , 18 , 0 , 62 ,NORWICH,  ,  ,  ,  ,  ,  ,  ,  ,1
2004,PORTSMOUTH, 5 , 4 , 0 , 18 , 6 , 19 , 0 , 62 ,CHELSEA, 6 , 2 , 2 , 9 , 4 , 15 , 0 , 45 ,-1
2004,TOTTENHAM, 4 , 5 , 1 , 14 , 3 , 15 , 0 , 69 ,CRYSTAL PALACE,  ,  ,  ,  ,  ,  ,  ,  ,0
2004,NEWCASTLE, 4 , 3 , 3 , 14 , 6 , 14 , 0 , 90 ,ARSENAL, 6 , 0 , 4 , 6 , 3 , 18 , 0 , 52 ,-1
